,aay,Ama,Ance,Antp,apt,Blimp-1,bmm,bowl,brk,Btk29A
1143,2961,722,836,684,1102,988,1254,950,1026,912
1144,2961,3019,190,266,114,76,33,37,38,75
1145,2961,266,3019,190,684,304,722,608,228,342
1146,2961,684,722,608,836,798,266,988,950,912
1147,2961,684,266,722,3019,608,190,304,836,494
1148,2961,266,190,3019,684,304,228,608,722,342
1149,2961,266,684,190,304,608,722,342,228,494
1150,2961,266,684,722,608,304,190,494,342,836
1151,2961,266,684,722,608,304,190,494,342,836
1152,2961,266,190,684,304,608,722,228,342,494
1153,2961,684,722,608,266,836,1102,988,1254,3019
1154,2961,684,722,608,836,1102,988,266,950,1254
1155,2961,684,722,266,608,836,304,494,190,342
1156,2961,684,722,608,836,266,988,950,798,1102
1157,2961,684,722,608,266,836,494,304,798,342
1158,2961,266,684,722,608,190,304,836,342,494
1159,2961,684,3019,722,266,608,836,1102,190,1254
1160,2961,3019,33,114,37,76,190,266,38,75
1161,2961,684,722,608,836,266,988,1102,950,798
1162,2961,684,722,608,836,988,950,1102,798,912
1163,2961,684,722,608,266,836,494,304,798,342
1164,2961,722,684,836,1102,988,1254,608,950,1026
1165,2961,684,722,836,1102,1254,988,608,950,1026
1166,2961,684,266,722,608,304,190,494,342,836
1167,2961,684,722,836,1254,1102,608,988,1026,950
1168,2961,684,722,836,1102,1254,988,608,1026,950
1169,2961,684,722,608,836,988,1102,950,1254,266
1170,2961,722,684,836,950,988,608,912,1102,1026
1171,2961,684,722,836,608,988,950,1102,912,1026
1172,2961,3019,266,190,76,304,228,114,684,37
1173,722,684,836,608,798,950,912,988,1026,874
1174,2961,684,722,608,836,798,950,912,988,1026
1175,2961,684,266,722,608,304,190,836,494,342
1176,2961,684,722,608,836,1254,1102,988,1558,1026
1177,2961,722,684,836,1102,1254,988,608,1026,950
1178,2961,684,722,608,266,836,494,798,304,342
1179,2961,684,722,608,836,988,950,798,266,912
1180,2961,3019,266,190,76,114,228,304,37,152
1181,2961,266,684,722,608,304,190,342,494,228
1182,2961,266,190,684,304,608,722,228,342,494
1183,2961,722,684,836,1102,988,950,1026,1254,912
1184,2961,684,722,608,836,266,798,988,950,912
1185,2961,266,684,722,608,304,494,342,190,228
1186,2961,684,722,266,608,836,304,494,342,190
1187,2961,684,722,608,836,266,988,1102,950,798
1188,2961,266,684,722,608,190,304,342,228,494
1189,2961,684,722,608,836,988,950,798,266,912
1190,2961,266,190,228,304,3013,76,152,114,342
1191,2961,2905,684,722,1558,1254,1102,836,608,1482
1192,2961,266,190,3019,684,304,228,608,722,342
1193,2961,266,684,190,304,608,722,228,342,494
1194,2961,3019,266,190,304,228,684,76,114,608
1195,2961,684,722,836,608,988,1102,950,912,1026
1196,2961,3019,266,190,304,684,76,228,114,608
1197,2961,266,684,190,304,722,608,228,342,494
1198,2961,3019,33,37,114,76,38,190,266,1
1199,2961,684,266,722,608,304,494,342,190,836
1200,2961,684,722,266,608,836,304,494,190,798
1201,2961,266,684,190,304,722,608,228,342,494
1202,2961,684,722,608,266,836,494,304,798,342
1203,2961,684,722,266,608,836,304,494,342,798
1204,2961,684,722,266,608,836,304,494,342,798
1205,2961,684,722,608,836,988,950,798,912,1102
1206,2961,722,684,836,608,988,950,1102,912,1026
1207,2961,684,722,608,836,266,798,494,950,988
1208,2961,3019,33,37,114,76,38,190,75,266
1209,2961,3019,114,37,76,190,33,266,38,75
1210,2961,684,722,608,266,836,798,494,988,950
1211,2961,266,190,76,228,114,3019,152,304,37
1212,2961,3019,684,266,722,2905,608,190,836,304
1213,2961,3019,266,190,76,114,37,228,152,75
1214,2961,266,684,722,190,608,304,228,342,494
1215,2961,684,722,266,608,836,304,494,342,798
1216,2961,266,684,3019,722,190,608,304,228,342
1217,2961,684,722,608,266,836,494,798,304,342
1218,2961,684,722,608,266,836,494,798,304,950
1219,2961,3019,190,114,76,37,266,75,152,38
1220,2961,3019,266,190,76,114,228,304,37,684
1221,2961,684,722,608,266,836,494,304,342,798
1222,2961,684,722,266,608,836,3019,190,304,494
1223,2961,3019,266,190,114,76,37,228,152,75
1224,2961,266,684,190,722,608,304,228,342,494
1225,2961,3019,266,190,76,114,37,228,304,152
1226,2961,684,722,836,608,1102,988,1254,950,1026
1227,2961,266,190,228,304,3019,76,114,152,3013
1228,2961,266,684,722,608,190,304,342,228,494
1229,2961,684,266,722,608,304,190,836,494,342
1230,2961,266,684,722,608,3019,190,304,836,342
1231,2961,3019,37,114,76,33,190,38,266,75
1232,2961,684,722,608,266,836,988,494,304,798
1233,2961,3019,266,190,76,114,37,228,304,684
1234,2961,266,684,722,608,190,304,342,494,836
1235,2961,684,722,266,608,836,304,494,190,798
1236,2961,266,684,722,608,304,494,190,342,228
1237,722,684,608,836,798,494,760,683,912,646
1238,2961,3019,266,190,76,114,37,228,304,152
1239,2961,266,190,304,228,342,3013,152,76,114
1240,2961,266,684,722,608,304,190,342,494,228
1241,2961,3019,114,76,190,37,266,38,75,152
1242,2961,3019,266,190,684,304,228,76,722,608
1243,2961,684,722,608,836,798,266,950,988,912
1244,2961,3019,33,37,114,38,76,190,36,75
1245,722,684,836,608,798,912,950,988,874,1026
1246,2961,3019,266,190,76,114,228,37,304,152
1247,2961,684,722,836,608,988,950,1102,912,1026
1248,2961,266,3019,190,684,304,228,722,608,76
1249,2961,3019,190,266,76,114,37,228,152,75
1250,2961,3019,266,190,76,114,37,228,304,152
1251,2961,684,722,608,836,266,1102,988,1254,950
1252,2961,684,722,608,836,266,988,1102,950,1254
1253,2961,266,684,722,608,190,304,342,228,494
1254,2961,722,836,684,1102,988,1254,950,1026,912
1255,2961,266,3019,190,684,304,228,608,722,76
1256,2961,684,722,608,836,266,494,798,950,912
1257,2961,3019,114,76,37,190,266,38,75,152
1258,2961,266,684,190,722,608,304,228,342,494
1259,2961,684,722,608,266,836,494,798,304,988
1260,2961,266,684,190,722,304,608,228,342,494
1261,2961,3019,33,37,114,76,38,190,75,266
1262,2961,3019,190,266,76,114,37,228,152,75
1263,2961,684,722,608,836,266,988,1102,950,1026
1264,2961,684,266,722,608,190,304,836,494,342
1265,2961,266,684,722,608,190,304,342,494,228
1266,2961,684,722,608,836,988,950,1102,798,912
1267,2961,3019,266,190,76,114,228,304,37,152
1268,2961,684,722,608,836,266,798,988,950,494
1269,2961,684,266,722,608,836,304,190,494,342
1270,2961,266,684,722,608,190,304,342,228,494
1271,2961,684,722,266,608,836,304,494,342,190
1272,2961,684,722,608,836,266,798,494,950,912
1273,2961,266,190,3019,304,228,684,76,342,608
1274,2961,722,684,836,608,950,988,798,912,1026
1275,2961,3019,114,76,37,190,266,38,75,33
1276,2961,266,684,722,608,304,190,494,342,228
1277,684,722,2961,608,836,798,494,266,912,950
1278,2961,684,722,266,608,304,494,836,342,190
1279,2961,3019,33,37,38,114,76,36,190,75
1280,2961,1254,1558,1102,1482,1216,3038,722,988,1026
1281,2961,3019,266,190,76,114,228,304,37,152
1282,2961,266,684,190,722,608,304,3019,228,342
1283,2961,266,3019,190,304,228,684,76,114,608
1284,2961,266,190,3019,228,76,114,304,152,3013
1285,2961,3019,266,190,76,114,228,304,37,152
1286,2961,684,722,608,266,836,988,1102,950,304
1287,2961,3019,266,190,76,114,37,684,304,228
1288,2961,684,722,608,836,266,988,950,1102,798
1289,2961,722,684,836,608,988,950,912,1102,1026
1290,2961,3019,266,190,76,114,304,228,37,684
1291,2961,684,722,608,836,266,988,798,950,912
1292,2961,266,684,722,608,304,190,342,494,228
1293,2961,684,722,266,608,836,304,190,494,342
1294,2961,3019,114,37,76,190,38,75,266,152
1295,2961,684,722,266,608,304,836,494,190,342
1296,836,950,988,1102,1026,722,912,1064,1254,1140
1297,2961,2905,2908,1558,684,722,3019,1254,1596,1482
